source_name,source_url,forecast_date,outlook_date,price_usd,price_range_min,price_range_max,context,scraped_date
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,93.0,,,"r coated flat products, it was $59/mt from China, $151/mt from South Korea, $86/mt from Japan, $24/mt from Hong Kong, and $21/mt from Germany. For HRC, $32/mt from South Korea, $36/mt from Egypt, and $93/mt from China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from E",2025-11-08 12:36:59
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,60.0,,,"as $59/mt from China, $151/mt from South Korea, $86/mt from Japan, $24/mt from Hong Kong, and $21/mt from Germany. For HRC, $32/mt from South Korea, $36/mt from Egypt, and $93/mt from China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey",2025-11-08 12:36:59
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,71.0,,,"t from South Korea, $86/mt from Japan, $24/mt from Hong Kong, and $21/mt from Germany. For HRC, $32/mt from South Korea, $36/mt from Egypt, and $93/mt from China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from Ch",2025-11-08 12:36:59
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,56.0,,,"m Japan, $24/mt from Hong Kong, and $21/mt from Germany. For HRC, $32/mt from South Korea, $36/mt from Egypt, and $93/mt from China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For",2025-11-08 12:36:59
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,79.0,,,"Hong Kong, and $21/mt from Germany. For HRC, $32/mt from South Korea, $36/mt from Egypt, and $93/mt from China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt fr",2025-11-08 12:36:59
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,38.0,,,"from Germany. For HRC, $32/mt from South Korea, $36/mt from Egypt, and $93/mt from China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt from China, $62/mt from R",2025-11-08 12:36:59
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,175.0,,,"th Korea, $36/mt from Egypt, and $93/mt from China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt from China, $62/mt from Russia, $32/mt from Egypt, and $20/mt f",2025-11-08 12:36:59
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,41.0,,,"m Egypt, and $93/mt from China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt from China, $62/mt from Russia, $32/mt from Egypt, and $20/mt from Germany. In Sept",2025-11-08 12:36:59
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,24.0,,,"m China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt from China, $62/mt from Russia, $32/mt from Egypt, and $20/mt from Germany. In September, the Brazilian im",2025-11-08 12:36:59
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,104.0,,,"outh Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt from China, $62/mt from Russia, $32/mt from Egypt, and $20/mt from Germany. In September, the Brazilian imports of finished steel product",2025-11-08 12:36:59
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,30.0,,,"rom China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt from China, $62/mt from Russia, $32/mt from Egypt, and $20/mt from Germany. In September, the Brazilian imports of finished steel products from China were equiv",2025-11-08 12:36:59
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,57.0,,,"Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt from China, $62/mt from Russia, $32/mt from Egypt, and $20/mt from Germany. In September, the Brazilian imports of finished steel products from China were equivalent in volume to 52 percent of",2025-11-08 12:36:59
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,62.0,,,"m China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt from China, $62/mt from Russia, $32/mt from Egypt, and $20/mt from Germany. In September, the Brazilian imports of finished steel products from China were equivalent in volume to 52 percent of the total against 5",2025-11-08 12:36:59
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,32.0,,,"from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt from China, $62/mt from Russia, $32/mt from Egypt, and $20/mt from Germany. In September, the Brazilian imports of finished steel products from China were equivalent in volume to 52 percent of the total against 51 percent in August.",2025-11-08 12:36:59
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,20.0,,,"it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt from China, $62/mt from Russia, $32/mt from Egypt, and $20/mt from Germany. In September, the Brazilian imports of finished steel products from China were equivalent in volume to 52 percent of the total against 51 percent in August. The average freight ra",2025-11-08 12:36:59
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,59.0,,,orts of finished steel products from China were equivalent in volume to 52 percent of the total against 51 percent in August. The average freight rate for the Brazilian steel imports in September was $59/mt against $62/mt in August. Tags: Brazil South America Freight Similar articles Freight rates increase in August for Brazilian finished steel imports 24 Sep | Steel News Freight rates decline sli,2025-11-08 12:36:59
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,62.0,,,d steel products from China were equivalent in volume to 52 percent of the total against 51 percent in August. The average freight rate for the Brazilian steel imports in September was $59/mt against $62/mt in August. Tags: Brazil South America Freight Similar articles Freight rates increase in August for Brazilian finished steel imports 24 Sep | Steel News Freight rates decline slightly in June f,2025-11-08 12:36:59
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-roughly-stable-in-april-for-brazilian-finished-steel-imports-1393319.htm,,,59.0,,,"09:20:51 (GMT+3)
					
					  | Sao Paulo Loading... Read Aloud The Brazilian foreign trade authority COMEX informed the average freight rates for the country’s steel imports in April. For HRC it was $59/mt from China, $38/mt from Taiwan and $29/mt from Egypt. For CRC, $46/mt from China, and $85/mt from South Korea. For coated flat products, $55/mt from China, $166/mt from South Korea, and $33/mt",2025-11-08 12:37:03
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-roughly-stable-in-april-for-brazilian-finished-steel-imports-1393319.htm,,,38.0,,,"| Sao Paulo Loading... Read Aloud The Brazilian foreign trade authority COMEX informed the average freight rates for the country’s steel imports in April. For HRC it was $59/mt from China, $38/mt from Taiwan and $29/mt from Egypt. For CRC, $46/mt from China, and $85/mt from South Korea. For coated flat products, $55/mt from China, $166/mt from South Korea, and $33/mt from Germany. For w",2025-11-08 12:37:03
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-roughly-stable-in-april-for-brazilian-finished-steel-imports-1393319.htm,,,29.0,,,"Loading... Read Aloud The Brazilian foreign trade authority COMEX informed the average freight rates for the country’s steel imports in April. For HRC it was $59/mt from China, $38/mt from Taiwan and $29/mt from Egypt. For CRC, $46/mt from China, and $85/mt from South Korea. For coated flat products, $55/mt from China, $166/mt from South Korea, and $33/mt from Germany. For wire rod, $49/mt from Ch",2025-11-08 12:37:03
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-roughly-stable-in-april-for-brazilian-finished-steel-imports-1393319.htm,,,46.0,,,"azilian foreign trade authority COMEX informed the average freight rates for the country’s steel imports in April. For HRC it was $59/mt from China, $38/mt from Taiwan and $29/mt from Egypt. For CRC, $46/mt from China, and $85/mt from South Korea. For coated flat products, $55/mt from China, $166/mt from South Korea, and $33/mt from Germany. For wire rod, $49/mt from China, $24/mt from Egypt and $",2025-11-08 12:37:03
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-roughly-stable-in-april-for-brazilian-finished-steel-imports-1393319.htm,,,85.0,,,"uthority COMEX informed the average freight rates for the country’s steel imports in April. For HRC it was $59/mt from China, $38/mt from Taiwan and $29/mt from Egypt. For CRC, $46/mt from China, and $85/mt from South Korea. For coated flat products, $55/mt from China, $166/mt from South Korea, and $33/mt from Germany. For wire rod, $49/mt from China, $24/mt from Egypt and $273/mt from Japan. For",2025-11-08 12:37:03
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-roughly-stable-in-april-for-brazilian-finished-steel-imports-1393319.htm,,,55.0,,,"or the country’s steel imports in April. For HRC it was $59/mt from China, $38/mt from Taiwan and $29/mt from Egypt. For CRC, $46/mt from China, and $85/mt from South Korea. For coated flat products, $55/mt from China, $166/mt from South Korea, and $33/mt from Germany. For wire rod, $49/mt from China, $24/mt from Egypt and $273/mt from Japan. For rebars, $32/mt from Egypt, $107/mt from South Korea",2025-11-08 12:37:03
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-roughly-stable-in-april-for-brazilian-finished-steel-imports-1393319.htm,,,166.0,,,"eel imports in April. For HRC it was $59/mt from China, $38/mt from Taiwan and $29/mt from Egypt. For CRC, $46/mt from China, and $85/mt from South Korea. For coated flat products, $55/mt from China, $166/mt from South Korea, and $33/mt from Germany. For wire rod, $49/mt from China, $24/mt from Egypt and $273/mt from Japan. For rebars, $32/mt from Egypt, $107/mt from South Korea, $63/mt from China",2025-11-08 12:37:03
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-roughly-stable-in-april-for-brazilian-finished-steel-imports-1393319.htm,,,33.0,,,"it was $59/mt from China, $38/mt from Taiwan and $29/mt from Egypt. For CRC, $46/mt from China, and $85/mt from South Korea. For coated flat products, $55/mt from China, $166/mt from South Korea, and $33/mt from Germany. For wire rod, $49/mt from China, $24/mt from Egypt and $273/mt from Japan. For rebars, $32/mt from Egypt, $107/mt from South Korea, $63/mt from China, $55/mt from Italy and $43/mt",2025-11-08 12:37:03
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-roughly-stable-in-april-for-brazilian-finished-steel-imports-1393319.htm,,,49.0,,,"om Taiwan and $29/mt from Egypt. For CRC, $46/mt from China, and $85/mt from South Korea. For coated flat products, $55/mt from China, $166/mt from South Korea, and $33/mt from Germany. For wire rod, $49/mt from China, $24/mt from Egypt and $273/mt from Japan. For rebars, $32/mt from Egypt, $107/mt from South Korea, $63/mt from China, $55/mt from Italy and $43/mt from Argentina. In April, the Braz",2025-11-08 12:37:03
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-roughly-stable-in-april-for-brazilian-finished-steel-imports-1393319.htm,,,24.0,,,"t from Egypt. For CRC, $46/mt from China, and $85/mt from South Korea. For coated flat products, $55/mt from China, $166/mt from South Korea, and $33/mt from Germany. For wire rod, $49/mt from China, $24/mt from Egypt and $273/mt from Japan. For rebars, $32/mt from Egypt, $107/mt from South Korea, $63/mt from China, $55/mt from Italy and $43/mt from Argentina. In April, the Brazilian imports of fi",2025-11-08 12:37:03
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-roughly-stable-in-april-for-brazilian-finished-steel-imports-1393319.htm,,,273.0,,,"$46/mt from China, and $85/mt from South Korea. For coated flat products, $55/mt from China, $166/mt from South Korea, and $33/mt from Germany. For wire rod, $49/mt from China, $24/mt from Egypt and $273/mt from Japan. For rebars, $32/mt from Egypt, $107/mt from South Korea, $63/mt from China, $55/mt from Italy and $43/mt from Argentina. In April, the Brazilian imports of finished steel products",2025-11-08 12:37:03
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-roughly-stable-in-april-for-brazilian-finished-steel-imports-1393319.htm,,,32.0,,,"rom South Korea. For coated flat products, $55/mt from China, $166/mt from South Korea, and $33/mt from Germany. For wire rod, $49/mt from China, $24/mt from Egypt and $273/mt from Japan. For rebars, $32/mt from Egypt, $107/mt from South Korea, $63/mt from China, $55/mt from Italy and $43/mt from Argentina. In April, the Brazilian imports of finished steel products from China were equivalent to 73",2025-11-08 12:37:03
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-roughly-stable-in-april-for-brazilian-finished-steel-imports-1393319.htm,,,107.0,,,"r coated flat products, $55/mt from China, $166/mt from South Korea, and $33/mt from Germany. For wire rod, $49/mt from China, $24/mt from Egypt and $273/mt from Japan. For rebars, $32/mt from Egypt, $107/mt from South Korea, $63/mt from China, $55/mt from Italy and $43/mt from Argentina. In April, the Brazilian imports of finished steel products from China were equivalent to 73 percent of the tot",2025-11-08 12:37:03
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-roughly-stable-in-april-for-brazilian-finished-steel-imports-1393319.htm,,,63.0,,,"5/mt from China, $166/mt from South Korea, and $33/mt from Germany. For wire rod, $49/mt from China, $24/mt from Egypt and $273/mt from Japan. For rebars, $32/mt from Egypt, $107/mt from South Korea, $63/mt from China, $55/mt from Italy and $43/mt from Argentina. In April, the Brazilian imports of finished steel products from China were equivalent to 73 percent of the total, against 68 percent in",2025-11-08 12:37:03
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-roughly-stable-in-april-for-brazilian-finished-steel-imports-1393319.htm,,,55.0,,,"66/mt from South Korea, and $33/mt from Germany. For wire rod, $49/mt from China, $24/mt from Egypt and $273/mt from Japan. For rebars, $32/mt from Egypt, $107/mt from South Korea, $63/mt from China, $55/mt from Italy and $43/mt from Argentina. In April, the Brazilian imports of finished steel products from China were equivalent to 73 percent of the total, against 68 percent in March. The average",2025-11-08 12:37:03
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-roughly-stable-in-april-for-brazilian-finished-steel-imports-1393319.htm,,,43.0,,,", and $33/mt from Germany. For wire rod, $49/mt from China, $24/mt from Egypt and $273/mt from Japan. For rebars, $32/mt from Egypt, $107/mt from South Korea, $63/mt from China, $55/mt from Italy and $43/mt from Argentina. In April, the Brazilian imports of finished steel products from China were equivalent to 73 percent of the total, against 68 percent in March. The average freight rate for the B",2025-11-08 12:37:03
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-roughly-stable-in-april-for-brazilian-finished-steel-imports-1393319.htm,,,60.0,,,"Brazilian imports of finished steel products from China were equivalent to 73 percent of the total, against 68 percent in March. The average freight rate for the Brazilian steel imports in April was $60/mt, against $61/mt in March. Tags: Brazil South America Freight Similar articles Freight rates decrease in September for Brazilian finished steel imports 22 Oct | Steel News Freight rates increase",2025-11-08 12:37:03
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-roughly-stable-in-april-for-brazilian-finished-steel-imports-1393319.htm,,,61.0,,,"ts of finished steel products from China were equivalent to 73 percent of the total, against 68 percent in March. The average freight rate for the Brazilian steel imports in April was $60/mt, against $61/mt in March. Tags: Brazil South America Freight Similar articles Freight rates decrease in September for Brazilian finished steel imports 22 Oct | Steel News Freight rates increase in August for B",2025-11-08 12:37:03
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/goldman-sachs-raises-2026-iron-ore-price-forecast-to-93mt-but-keeps-bearish-market-outlook-1417105.htm,,2026,93.0,,,"s and video interviews can be watched on Steel Video. Start Your Free Trial < Latest Steel News Home > Steel News > Latest Steel News > Goldman... Goldman Sachs raises 2026 iron ore price forecast to $93/mt but keeps bearish market outlook Thursday, 30 October 2025 13:08:02 (GMT+3)
					
					  | Istanbul Loading... Read Aloud US-based investment banking company Goldman Sachs Group Inc. has revise",2025-11-08 12:38:09
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/goldman-sachs-raises-2026-iron-ore-price-forecast-to-93mt-but-keeps-bearish-market-outlook-1417105.htm,,2026,93.0,,,"ursday, 30 October 2025 13:08:02 (GMT+3)
					
					  | Istanbul Loading... Read Aloud US-based investment banking company Goldman Sachs Group Inc. has revised its iron ore price forecast for 2026 to $93/mt, citing macroeconomic support, tighter inventories, and resilient Chinese steel production, according to a report by Bloomberg. The upward revision marks a $5/mt increase from the bank’s previo",2025-11-08 12:38:09
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/goldman-sachs-raises-2026-iron-ore-price-forecast-to-93mt-but-keeps-bearish-market-outlook-1417105.htm,,,106.45,,,"arket has “remained tighter than expected in recent months”, supported by: robust Chinese hot-metal output, stable port inventories, and yuan appreciation. Iron ore futures in Singapore traded around $106.45/mt, up 15 percent from mid-June lows, following China ’s new measures to curb industrial overcapacity. Year-to-date, benchmark prices have averaged around $101/mt. China ’s oversupply and glob",2025-11-08 12:38:09
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/goldman-sachs-raises-2026-iron-ore-price-forecast-to-93mt-but-keeps-bearish-market-outlook-1417105.htm,,,101.0,,,"e futures in Singapore traded around $106.45/mt, up 15 percent from mid-June lows, following China ’s new measures to curb industrial overcapacity. Year-to-date, benchmark prices have averaged around $101/mt. China ’s oversupply and global shipping surge pose risks Despite the upward revision, Goldman Sachs maintains a bearish outlook. The bank expects iron ore prices to decline to $88/mt by the f",2025-11-08 12:38:09
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/goldman-sachs-raises-2026-iron-ore-price-forecast-to-93mt-but-keeps-bearish-market-outlook-1417105.htm,,2026,88.0,,,"veraged around $101/mt. China ’s oversupply and global shipping surge pose risks Despite the upward revision, Goldman Sachs maintains a bearish outlook. The bank expects iron ore prices to decline to $88/mt by the fourth quarter of 2026, citing structural oversupply risks in China ’s steel market, although that is up from a previous forecast of $80/mt. Goldman warned that: China ’s net steel expor",2025-11-08 12:38:09
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/goldman-sachs-raises-2026-iron-ore-price-forecast-to-93mt-but-keeps-bearish-market-outlook-1417105.htm,,2026,80.0,,,"look. The bank expects iron ore prices to decline to $88/mt by the fourth quarter of 2026, citing structural oversupply risks in China ’s steel market, although that is up from a previous forecast of $80/mt. Goldman warned that: China ’s net steel exports have peaked, domestic demand continues to weaken due to the prolonged property downturn, and these factors will weigh on crude steel output in 2",2025-11-08 12:38:09
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/goldman-sachs-raises-2026-iron-ore-price-forecast-to-93mt-but-keeps-bearish-market-outlook-1417105.htm,,,100.0,,,"ise by 0.7 percent in January-October 2025 07 Nov | Steel News Brazilian pig iron exports increase sharply in October 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials ArcelorMittal posts 72 percent rise in net profit for Jan-Sept 2025 06 Nov | Steel News Major steel and raw material futures prices in China – November 6, 20",2025-11-08 12:38:09
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/indias-coking-coal-import-port-traffic-up-3-in-h1-fy-2025-26-1413524.htm,,,195.0,,,"ore confident owing to China’s buying 31 Oct | Scrap & Raw Materials Coke producers propose third round of local prices increase in China 31 Oct | Scrap & Raw Materials Ex-Australia coking coal nears $195/mt FOB, possibly close to peak for now 27 Oct | Scrap & Raw Materials Ex-Australia coking coal prices rise amid higher bids and deals, after recent increase in China 24 Oct | Scrap & Raw Material",2025-11-08 12:39:02
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/indias-coking-coal-port-import-traffic-up-8-in-april-october-2025-1418492.htm,,,195.0,,,"ore confident owing to China’s buying 31 Oct | Scrap & Raw Materials Coke producers propose third round of local prices increase in China 31 Oct | Scrap & Raw Materials Ex-Australia coking coal nears $195/mt FOB, possibly close to peak for now 27 Oct | Scrap & Raw Materials Ex-Australia coking coal prices rise amid higher bids and deals, after recent increase in China 24 Oct | Scrap & Raw Material",2025-11-08 12:39:04
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/indias-nmdc-limited-cuts-prices-of-iron-ore-fines-and-lumps-1415895.htm,,,70.67,,,"liveries with immediate effect, company sources said on Wednesday, October 22. The price of iron ore lumps (10-40 mm, Fe content of 67 percent) has been reduced by INR 650/mt ($7/mt) to INR 6,200/mt ($70.67/mt), ex-pithead. The price of iron ore fines (less than 10 mm, Fe content of 64 percent) has been lowered by INR 500/mt ($6/mt) to INR 4,750/mt ($54.14/mt) ex-pithead. All prices are inclusive",2025-11-08 12:39:32
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/indias-nmdc-limited-cuts-prices-of-iron-ore-fines-and-lumps-1415895.htm,,,54.14,,,"reduced by INR 650/mt ($7/mt) to INR 6,200/mt ($70.67/mt), ex-pithead. The price of iron ore fines (less than 10 mm, Fe content of 64 percent) has been lowered by INR 500/mt ($6/mt) to INR 4,750/mt ($54.14/mt) ex-pithead. All prices are inclusive of mandatory levies like District Mineral Fund (DMF), National Mineral Exploration Trust (DMET) cess and forest permit fees. Tags: India Indian Subcon S",2025-11-08 12:39:32
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/industrialoutput-of-chinas-steel-sector-up-57-percent-in-jan-sept-2025-1415399.htm,,,100.0,,,"6.6 percent in Jan-Oct 2025 07 Nov | Steel News China's iron ore imports rise by 0.7 percent in January-October 2025 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials Southeast Asian interest in Chinese billet starts to revive after price softening 06 Nov | Longs and Billet Ex-China wire rod prices move down, lower non-VAT",2025-11-08 12:40:04
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/investments,,2050,,25.0,30.0,al Poland invests in environmental upgrades at Dąbrowa Górnicza 24 Oct Free China’s Stellar Steel to invest $450 million in new steel plant in Nigeria 24 Oct Free OECD: S. Africa’s steel sector needs $25-30 billion to cut emissions by 85% by 2050 23 Oct Free Turkey’s Tosçelik to build solar power plant in Sanliurfa 22 Oct Free Italy’s ABS to begin building low-emission hybrid digital green plant 2,2025-11-08 12:40:09
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/iron-ore,,Q3 2025,93.0,,,rterly sales in Q2 2025-26 30 Oct Free BHP and POSCO partner to advance HyREX ironmaking technology for near-zero emissions production 30 Oct Free Goldman Sachs raises 2026 iron ore price forecast to $93/mt but keeps bearish market outlook 27 Oct Free Sweden’s LKAB reports net loss for Q3 2025 24 Oct Free Fortescue’s iron ore production and shipments up in Q1 FY 2025-26 23 Oct Free China’s iron or,2025-11-08 12:40:15
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/iron-ore-exports-viaporthedlandup-96-percent-in-september-2025-from-august-1415748.htm,,,100.0,,,"ise by 0.7 percent in January-October 2025 07 Nov | Steel News Brazilian pig iron exports increase sharply in October 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials ArcelorMittal posts 72 percent rise in net profit for Jan-Sept 2025 06 Nov | Steel News Major steel and raw material futures prices in China – November 6, 20",2025-11-08 12:40:17
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/liuzhou-steel-posts-net-profit-of-rmb-659-million-for-jan-sept-2025-1417059.htm,,,100.0,,,"6.6 percent in Jan-Oct 2025 07 Nov | Steel News China's iron ore imports rise by 0.7 percent in January-October 2025 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials Southeast Asian interest in Chinese billet starts to revive after price softening 06 Nov | Longs and Billet Ex-China wire rod prices move down, lower non-VAT",2025-11-08 12:41:33
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/lkab-approves-investment-in-new-sorting-plant-at-malmberget-iron-ore-mine-1409677.htm,,,100.0,,,"ise by 0.7 percent in January-October 2025 07 Nov | Steel News Brazilian pig iron exports increase sharply in October 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials ArcelorMittal posts 72 percent rise in net profit for Jan-Sept 2025 06 Nov | Steel News Major steel and raw material futures prices in China – November 6, 20",2025-11-08 12:41:38
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/metso-to-supply-minerals-processing-equipment-to-northland-resources-583392.htm,,,100.0,,,"ise by 0.7 percent in January-October 2025 07 Nov | Steel News Brazilian pig iron exports increase sharply in October 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials ArcelorMittal posts 72 percent rise in net profit for Jan-Sept 2025 06 Nov | Steel News Major steel and raw material futures prices in China – November 6, 20",2025-11-08 12:42:19
